Clutch_ID,Nest_ID,Burrow_ID,Mother_ID,Location,Collection_date,Location_InNest,Egg_mass,Egg_diameter,Status,Tortoise_ID,Date_Pip,Date_Emerge,Date_Functional,ExpDay_measure1,Measure_1_Date,Mass_1,Carapace_1,Plastron_1,Notch,Tank.x,Measure_2_Date,Mass_2,Measure_3,Mass_3,Measure_4,Mass_4,Measure_5,Mass_5,Measure_6,Mass_6,Measure_7,Mass_7,Measure_8,Mass_8,Measure_9,Mass_9,Measure_10,Mass_10,Max.allowed.blood.volume..uL.,Measure_11,Mass_11,Carapace_10,Plastron_10,Measure_12,Mass_12,Carapace_12,Plastron_12,Measure_13,Mass_13,Measure_14,Mass_14,Carapace_14,Plastron_14,Measure_15,Mass_15,Carapace_15,Plastron_15,Measure_16,Mass_16,Carapace_16,Plastron_16,Measure_17,Mass_17,Carapace_17,Plastron_17,Measure_18,Mass_18,Carapace_18,Plastron_18,Measure_19,Mass_19,Carapace_19,Plastron_19,ExpDay_measure10,DaysBTW1.10,Mass_m10.m1,Growth_rate1.10,ExpDay_measure13,DaysBTW1.13,Mass_m13.m1,Growth_rate1.13,Rack,Tank.y,Total_bleed_time,Glucose,Date,Tortoise_Mass,treatment,timepoint
9.2,GT2023_N09,362,25,GWA,8/14/2023,Middle,41.91,42.5,Hatched,GT2023_N09.02,8/24/2023,8/26/2023,8/27/2023,14,8/27/2023,30.6,49.7,52,334,5,8/29/2023,29.78,9/5/2023,31.61,9/12/2023,34.92,9/19/2023,35.54,9/26/2023,38.21,10/13/2023,43.14,10/27/2023,47.28,11/10/2023,50.86,11/24/2023,54.6,472.8,12/10/2023,60,62.4,62.8,12/21/2023,68.7,68.7,67.8,1/7/2024,81,1/20/2024,89,75.7,74,2/17/2024,111.1,81.5,80.2,3/17/2024,122.3,83.1,84,4/14/2024,138.2,87.4,86.9,5/16/2024,154.1,90.4,90.1,6/16/2024,165.5,93.5,92.4,103,89,24,0.269662921,147,133,50.4,0.378947368,3,5,6:40,110,3/19/2024,122.3,Constant Growth,3 weeks-Post
9.2,GT2023_N09,362,25,GWA,8/14/2023,Middle,41.91,42.5,Hatched,GT2023_N09.02,8/24/2023,8/26/2023,8/27/2023,14,8/27/2023,30.6,49.7,52,334,5,8/29/2023,29.78,9/5/2023,31.61,9/12/2023,34.92,9/19/2023,35.54,9/26/2023,38.21,10/13/2023,43.14,10/27/2023,47.28,11/10/2023,50.86,11/24/2023,54.6,472.8,12/10/2023,60,62.4,62.8,12/21/2023,68.7,68.7,67.8,1/7/2024,81,1/20/2024,89,75.7,74,2/17/2024,111.1,81.5,80.2,3/17/2024,122.3,83.1,84,4/14/2024,138.2,87.4,86.9,5/16/2024,154.1,90.4,90.1,6/16/2024,165.5,93.5,92.4,103,89,24,0.269662921,147,133,50.4,0.378947368,3,5,4,77,6/10/2024,154.1,Constant Growth,3 months-Post
9.3,GT2023_N09,362,25,GWA,8/14/2023,Middle,43.43,44.8,Hatched,GT2023_N09.03,8/26/2023,8/28/2023,8/30/2023,17,8/30/2023,30.3,49.5,50.2,343,6,,NA,9/5/2023,29.27,9/12/2023,36.24,9/19/2023,39.73,9/26/2023,41.86,10/13/2023,50.99,10/27/2023,56.21,11/10/2023,60.33,11/24/2023,70.6,562.1,12/10/2023,81.73,67,66.3,12/21/2023,87.4,73.2,71.9,1/7/2024,85.6,1/20/2024,84.7,72.5,72.2,2/27/2024,79.1,72.4,71.9,3/17/2024,97.8,75.4,74.8,4/14/2024,117.5,81.3,80.7,5/16/2024,142.8,81.7,83.7,6/16/2024,180.8,94.1,93.4,103,86,40.3,0.468604651,147,130,55.3,0.425384615,2,6,12:05,199,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
9.3,GT2023_N09,362,25,GWA,8/14/2023,Middle,43.43,44.8,Hatched,GT2023_N09.03,8/26/2023,8/28/2023,8/30/2023,17,8/30/2023,30.3,49.5,50.2,343,6,,NA,9/5/2023,29.27,9/12/2023,36.24,9/19/2023,39.73,9/26/2023,41.86,10/13/2023,50.99,10/27/2023,56.21,11/10/2023,60.33,11/24/2023,70.6,562.1,12/10/2023,81.73,67,66.3,12/21/2023,87.4,73.2,71.9,1/7/2024,85.6,1/20/2024,84.7,72.5,72.2,2/27/2024,79.1,72.4,71.9,3/17/2024,97.8,75.4,74.8,4/14/2024,117.5,81.3,80.7,5/16/2024,142.8,81.7,83.7,6/16/2024,180.8,94.1,93.4,103,86,40.3,0.468604651,147,130,55.3,0.425384615,1,6,4:50,41,2/27/2024,NA,Cold Dormancy,Dormancy
9.3,GT2023_N09,362,25,GWA,8/14/2023,Middle,43.43,44.8,Hatched,GT2023_N09.03,8/26/2023,8/28/2023,8/30/2023,17,8/30/2023,30.3,49.5,50.2,343,6,,NA,9/5/2023,29.27,9/12/2023,36.24,9/19/2023,39.73,9/26/2023,41.86,10/13/2023,50.99,10/27/2023,56.21,11/10/2023,60.33,11/24/2023,70.6,562.1,12/10/2023,81.73,67,66.3,12/21/2023,87.4,73.2,71.9,1/7/2024,85.6,1/20/2024,84.7,72.5,72.2,2/27/2024,79.1,72.4,71.9,3/17/2024,97.8,75.4,74.8,4/14/2024,117.5,81.3,80.7,5/16/2024,142.8,81.7,83.7,6/16/2024,180.8,94.1,93.4,103,86,40.3,0.468604651,147,130,55.3,0.425384615,1,6,3:17,90,3/19/2024,97.8,Cold Dormancy,3 weeks-Post
9.3,GT2023_N09,362,25,GWA,8/14/2023,Middle,43.43,44.8,Hatched,GT2023_N09.03,8/26/2023,8/28/2023,8/30/2023,17,8/30/2023,30.3,49.5,50.2,343,6,,NA,9/5/2023,29.27,9/12/2023,36.24,9/19/2023,39.73,9/26/2023,41.86,10/13/2023,50.99,10/27/2023,56.21,11/10/2023,60.33,11/24/2023,70.6,562.1,12/10/2023,81.73,67,66.3,12/21/2023,87.4,73.2,71.9,1/7/2024,85.6,1/20/2024,84.7,72.5,72.2,2/27/2024,79.1,72.4,71.9,3/17/2024,97.8,75.4,74.8,4/14/2024,117.5,81.3,80.7,5/16/2024,142.8,81.7,83.7,6/16/2024,180.8,94.1,93.4,103,86,40.3,0.468604651,147,130,55.3,0.425384615,1,6,2,147,6/10/2024,142.8,Cold Dormancy,3 months-Post
9.4,GT2023_N09,362,25,GWA,8/14/2023,Middle,40.63,44.43,Hatched,GT2023_N09.04,8/26/2023,8/27/2023,8/28/2023,15,8/28/2023,29.89,48.3,49.8,335,7,8/30/2023,29,9/6/2023,32.83,9/13/2023,32.48,9/20/2023,36.1,9/28/2023,37.76,10/13/2023,42.55,10/27/2023,46,11/10/2023,49.68,11/24/2023,52.08,460,12/10/2023,59.2,59.9,59.7,12/21/2023,68.4,66.7,64.6,1/7/2024,78.4,1/20/2024,89,74.2,72.8,2/17/2024,107,78.9,77.6,3/17/2024,129.4,84.9,84.4,4/14/2024,151.6,88,88.9,5/16/2024,168.6,91.8,92.2,6/16/2024,192,93.9,95.2,103,88,22.19,0.252159091,147,132,48.51,0.3675,4,10,6:00,80,11/5/2023,NA,Constant Growth,Pre-Hibernation
9.4,GT2023_N09,362,25,GWA,8/14/2023,Middle,40.63,44.43,Hatched,GT2023_N09.04,8/26/2023,8/27/2023,8/28/2023,15,8/28/2023,29.89,48.3,49.8,335,7,8/30/2023,29,9/6/2023,32.83,9/13/2023,32.48,9/20/2023,36.1,9/28/2023,37.76,10/13/2023,42.55,10/27/2023,46,11/10/2023,49.68,11/24/2023,52.08,460,12/10/2023,59.2,59.9,59.7,12/21/2023,68.4,66.7,64.6,1/7/2024,78.4,1/20/2024,89,74.2,72.8,2/17/2024,107,78.9,77.6,3/17/2024,129.4,84.9,84.4,4/14/2024,151.6,88,88.9,5/16/2024,168.6,91.8,92.2,6/16/2024,192,93.9,95.2,103,88,22.19,0.252159091,147,132,48.51,0.3675,3,10,4:20,103,2/28/2024,NA,Constant Growth,Dormancy
9.4,GT2023_N09,362,25,GWA,8/14/2023,Middle,40.63,44.43,Hatched,GT2023_N09.04,8/26/2023,8/27/2023,8/28/2023,15,8/28/2023,29.89,48.3,49.8,335,7,8/30/2023,29,9/6/2023,32.83,9/13/2023,32.48,9/20/2023,36.1,9/28/2023,37.76,10/13/2023,42.55,10/27/2023,46,11/10/2023,49.68,11/24/2023,52.08,460,12/10/2023,59.2,59.9,59.7,12/21/2023,68.4,66.7,64.6,1/7/2024,78.4,1/20/2024,89,74.2,72.8,2/17/2024,107,78.9,77.6,3/17/2024,129.4,84.9,84.4,4/14/2024,151.6,88,88.9,5/16/2024,168.6,91.8,92.2,6/16/2024,192,93.9,95.2,103,88,22.19,0.252159091,147,132,48.51,0.3675,3,10,2:56,135,3/19/2024,129.4,Constant Growth,3 weeks-Post
9.4,GT2023_N09,362,25,GWA,8/14/2023,Middle,40.63,44.43,Hatched,GT2023_N09.04,8/26/2023,8/27/2023,8/28/2023,15,8/28/2023,29.89,48.3,49.8,335,7,8/30/2023,29,9/6/2023,32.83,9/13/2023,32.48,9/20/2023,36.1,9/28/2023,37.76,10/13/2023,42.55,10/27/2023,46,11/10/2023,49.68,11/24/2023,52.08,460,12/10/2023,59.2,59.9,59.7,12/21/2023,68.4,66.7,64.6,1/7/2024,78.4,1/20/2024,89,74.2,72.8,2/17/2024,107,78.9,77.6,3/17/2024,129.4,84.9,84.4,4/14/2024,151.6,88,88.9,5/16/2024,168.6,91.8,92.2,6/16/2024,192,93.9,95.2,103,88,22.19,0.252159091,147,132,48.51,0.3675,3,10,3,125,6/10/2024,168.6,Constant Growth,3 months-Post
9.5,GT2023_N09,362,25,GWA,8/14/2023,Bottom,42.66,44.3,Hatched,GT2023_N09.05,8/27/2023,8/29/2023,8/31/2023,18,8/31/2023,32.2,48.4,49.4,349,8,,NA,9/6/2023,30.83,9/13/2023,36.29,9/20/2023,40.53,9/27/2023,43.11,10/13/2023,48.01,10/27/2023,53.12,11/10/2023,58.5,11/24/2023,64.55,531.2,12/10/2023,72.9,62,62.2,12/21/2023,82.8,69.6,69.1,1/7/2024,95,1/20/2024,111,79,78.5,2/17/2024,134,85.5,85.4,3/17/2024,167.3,91.5,93.7,4/14/2024,212.8,95.5,99.7,5/16/2024,230,97.3,100,6/16/2024,292.3,106.5,108.8,103,85,32.35,0.380588235,147,129,62.8,0.486821705,3,8,2:20,119,11/5/2023,NA,Constant Growth,Pre-Hibernation
9.5,GT2023_N09,362,25,GWA,8/14/2023,Bottom,42.66,44.3,Hatched,GT2023_N09.05,8/27/2023,8/29/2023,8/31/2023,18,8/31/2023,32.2,48.4,49.4,349,8,,NA,9/6/2023,30.83,9/13/2023,36.29,9/20/2023,40.53,9/27/2023,43.11,10/13/2023,48.01,10/27/2023,53.12,11/10/2023,58.5,11/24/2023,64.55,531.2,12/10/2023,72.9,62,62.2,12/21/2023,82.8,69.6,69.1,1/7/2024,95,1/20/2024,111,79,78.5,2/17/2024,134,85.5,85.4,3/17/2024,167.3,91.5,93.7,4/14/2024,212.8,95.5,99.7,5/16/2024,230,97.3,100,6/16/2024,292.3,106.5,108.8,103,85,32.35,0.380588235,147,129,62.8,0.486821705,2,8,4:24,84,2/28/2024,NA,Constant Growth,Dormancy
9.5,GT2023_N09,362,25,GWA,8/14/2023,Bottom,42.66,44.3,Hatched,GT2023_N09.05,8/27/2023,8/29/2023,8/31/2023,18,8/31/2023,32.2,48.4,49.4,349,8,,NA,9/6/2023,30.83,9/13/2023,36.29,9/20/2023,40.53,9/27/2023,43.11,10/13/2023,48.01,10/27/2023,53.12,11/10/2023,58.5,11/24/2023,64.55,531.2,12/10/2023,72.9,62,62.2,12/21/2023,82.8,69.6,69.1,1/7/2024,95,1/20/2024,111,79,78.5,2/17/2024,134,85.5,85.4,3/17/2024,167.3,91.5,93.7,4/14/2024,212.8,95.5,99.7,5/16/2024,230,97.3,100,6/16/2024,292.3,106.5,108.8,103,85,32.35,0.380588235,147,129,62.8,0.486821705,2,8,5:29,126,3/19/2024,167.3,Constant Growth,3 weeks-Post
9.5,GT2023_N09,362,25,GWA,8/14/2023,Bottom,42.66,44.3,Hatched,GT2023_N09.05,8/27/2023,8/29/2023,8/31/2023,18,8/31/2023,32.2,48.4,49.4,349,8,,NA,9/6/2023,30.83,9/13/2023,36.29,9/20/2023,40.53,9/27/2023,43.11,10/13/2023,48.01,10/27/2023,53.12,11/10/2023,58.5,11/24/2023,64.55,531.2,12/10/2023,72.9,62,62.2,12/21/2023,82.8,69.6,69.1,1/7/2024,95,1/20/2024,111,79,78.5,2/17/2024,134,85.5,85.4,3/17/2024,167.3,91.5,93.7,4/14/2024,212.8,95.5,99.7,5/16/2024,230,97.3,100,6/16/2024,292.3,106.5,108.8,103,85,32.35,0.380588235,147,129,62.8,0.486821705,2,8,4,70,6/10/2024,230,Constant Growth,3 months-Post
9.6,GT2023_N09,362,25,GWA,8/14/2023,Bottom,40.27,44.5,Hatched,GT2023_N09.06,8/26/2023,8/27/2023,8/29/2023,16,8/29/2023,30.77,49.6,49.8,338,9,8/30/2023,30.28,9/6/2023,33.55,9/13/2023,35.98,9/20/2023,40.19,9/27/2023,42.33,10/13/2023,49.35,10/27/2023,53.36,11/10/2023,57.67,11/24/2023,68,533.6,12/10/2023,77.85,66,63.9,12/21/2023,83.3,71.3,68,1/7/2024,85.1,1/20/2024,80.8,72.1,69.8,2/27/2024,77.3,71.6,74.6,3/17/2024,87.8,72.8,76.7,4/14/2024,108.4,79.1,76.9,5/16/2024,121,84.6,82,6/16/2024,142,86.9,85.3,103,87,37.23,0.427931034,147,131,54.33,0.414732824,3,9,5:57,152,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
9.6,GT2023_N09,362,25,GWA,8/14/2023,Bottom,40.27,44.5,Hatched,GT2023_N09.06,8/26/2023,8/27/2023,8/29/2023,16,8/29/2023,30.77,49.6,49.8,338,9,8/30/2023,30.28,9/6/2023,33.55,9/13/2023,35.98,9/20/2023,40.19,9/27/2023,42.33,10/13/2023,49.35,10/27/2023,53.36,11/10/2023,57.67,11/24/2023,68,533.6,12/10/2023,77.85,66,63.9,12/21/2023,83.3,71.3,68,1/7/2024,85.1,1/20/2024,80.8,72.1,69.8,2/27/2024,77.3,71.6,74.6,3/17/2024,87.8,72.8,76.7,4/14/2024,108.4,79.1,76.9,5/16/2024,121,84.6,82,6/16/2024,142,86.9,85.3,103,87,37.23,0.427931034,147,131,54.33,0.414732824,4,9,3:40,46,2/27/2024,NA,Cold Dormancy,Dormancy
9.6,GT2023_N09,362,25,GWA,8/14/2023,Bottom,40.27,44.5,Hatched,GT2023_N09.06,8/26/2023,8/27/2023,8/29/2023,16,8/29/2023,30.77,49.6,49.8,338,9,8/30/2023,30.28,9/6/2023,33.55,9/13/2023,35.98,9/20/2023,40.19,9/27/2023,42.33,10/13/2023,49.35,10/27/2023,53.36,11/10/2023,57.67,11/24/2023,68,533.6,12/10/2023,77.85,66,63.9,12/21/2023,83.3,71.3,68,1/7/2024,85.1,1/20/2024,80.8,72.1,69.8,2/27/2024,77.3,71.6,74.6,3/17/2024,87.8,72.8,76.7,4/14/2024,108.4,79.1,76.9,5/16/2024,121,84.6,82,6/16/2024,142,86.9,85.3,103,87,37.23,0.427931034,147,131,54.33,0.414732824,4,9,2:44,101,3/19/2024,87.8,Cold Dormancy,3 weeks-Post
9.6,GT2023_N09,362,25,GWA,8/14/2023,Bottom,40.27,44.5,Hatched,GT2023_N09.06,8/26/2023,8/27/2023,8/29/2023,16,8/29/2023,30.77,49.6,49.8,338,9,8/30/2023,30.28,9/6/2023,33.55,9/13/2023,35.98,9/20/2023,40.19,9/27/2023,42.33,10/13/2023,49.35,10/27/2023,53.36,11/10/2023,57.67,11/24/2023,68,533.6,12/10/2023,77.85,66,63.9,12/21/2023,83.3,71.3,68,1/7/2024,85.1,1/20/2024,80.8,72.1,69.8,2/27/2024,77.3,71.6,74.6,3/17/2024,87.8,72.8,76.7,4/14/2024,108.4,79.1,76.9,5/16/2024,121,84.6,82,6/16/2024,142,86.9,85.3,103,87,37.23,0.427931034,147,131,54.33,0.414732824,4,9,4,146,6/10/2024,121,Cold Dormancy,3 months-Post
10.1,GT2023_N10,839,261,GWA,8/14/2023,Top,45.35,43.5,Hatched,GT2023_N10.01,9/6/2023,9/9/2023,9/11/2023,29,9/11/2023,34.32,52.8,51.6,358,10,,NA,,NA,9/14/2023,35.89,9/21/2023,39.3,9/28/2023,42.05,10/13/2023,48.05,10/27/2023,51.67,11/10/2023,58.19,11/24/2023,61.95,516.7,12/10/2023,68.8,63.3,60,12/21/2023,78.2,69.2,65.2,1/7/2024,85.5,1/20/2024,97.1,76.9,72.1,2/17/2024,115.8,82.7,78.6,3/17/2024,145.8,87.7,84.4,4/14/2024,171.1,90.9,88.5,5/16/2024,181.4,92,89.5,6/16/2024,184.8,92.1,89.3,103,74,27.63,0.373378378,147,118,51.18,0.433728814,4,10,2:37,138,11/5/2023,NA,Constant Growth,Pre-Hibernation
10.1,GT2023_N10,839,261,GWA,8/14/2023,Top,45.35,43.5,Hatched,GT2023_N10.01,9/6/2023,9/9/2023,9/11/2023,29,9/11/2023,34.32,52.8,51.6,358,10,,NA,,NA,9/14/2023,35.89,9/21/2023,39.3,9/28/2023,42.05,10/13/2023,48.05,10/27/2023,51.67,11/10/2023,58.19,11/24/2023,61.95,516.7,12/10/2023,68.8,63.3,60,12/21/2023,78.2,69.2,65.2,1/7/2024,85.5,1/20/2024,97.1,76.9,72.1,2/17/2024,115.8,82.7,78.6,3/17/2024,145.8,87.7,84.4,4/14/2024,171.1,90.9,88.5,5/16/2024,181.4,92,89.5,6/16/2024,184.8,92.1,89.3,103,74,27.63,0.373378378,147,118,51.18,0.433728814,3,10,2:47,141,2/28/2024,NA,Constant Growth,Dormancy
10.1,GT2023_N10,839,261,GWA,8/14/2023,Top,45.35,43.5,Hatched,GT2023_N10.01,9/6/2023,9/9/2023,9/11/2023,29,9/11/2023,34.32,52.8,51.6,358,10,,NA,,NA,9/14/2023,35.89,9/21/2023,39.3,9/28/2023,42.05,10/13/2023,48.05,10/27/2023,51.67,11/10/2023,58.19,11/24/2023,61.95,516.7,12/10/2023,68.8,63.3,60,12/21/2023,78.2,69.2,65.2,1/7/2024,85.5,1/20/2024,97.1,76.9,72.1,2/17/2024,115.8,82.7,78.6,3/17/2024,145.8,87.7,84.4,4/14/2024,171.1,90.9,88.5,5/16/2024,181.4,92,89.5,6/16/2024,184.8,92.1,89.3,103,74,27.63,0.373378378,147,118,51.18,0.433728814,3,10,5:30,94,3/19/2024,145.8,Constant Growth,3 weeks-Post
10.1,GT2023_N10,839,261,GWA,8/14/2023,Top,45.35,43.5,Hatched,GT2023_N10.01,9/6/2023,9/9/2023,9/11/2023,29,9/11/2023,34.32,52.8,51.6,358,10,,NA,,NA,9/14/2023,35.89,9/21/2023,39.3,9/28/2023,42.05,10/13/2023,48.05,10/27/2023,51.67,11/10/2023,58.19,11/24/2023,61.95,516.7,12/10/2023,68.8,63.3,60,12/21/2023,78.2,69.2,65.2,1/7/2024,85.5,1/20/2024,97.1,76.9,72.1,2/17/2024,115.8,82.7,78.6,3/17/2024,145.8,87.7,84.4,4/14/2024,171.1,90.9,88.5,5/16/2024,181.4,92,89.5,6/16/2024,184.8,92.1,89.3,103,74,27.63,0.373378378,147,118,51.18,0.433728814,3,10,2,83,6/10/2024,181.4,Constant Growth,3 months-Post
10.2,GT2023_N10,839,261,GWA,8/14/2023,Top,43.35,45,Hatched,GT2023_N10.02,9/7/2023,9/9/2023,9/11/2023,29,9/11/2023,32.99,48,49,360,11,,NA,,NA,9/14/2023,32.96,9/21/2023,33.77,9/28/2023,34.79,10/13/2023,40.05,10/27/2023,42.07,11/10/2023,45.45,11/24/2023,49.81,420.7,12/10/2023,55.48,58.2,55.5,12/21/2023,56.3,61.2,58.1,1/7/2024,57.5,1/20/2024,54.6,61.4,58.3,2/27/2024,53.2,60.4,58,3/17/2024,60,63.4,60.2,4/14/2024,79.1,68.6,65.8,5/16/2024,90,74.7,71,6/16/2024,106.7,77,74.3,103,74,16.82,0.227297297,147,118,24.51,0.207711864,4,11,2:07,147,11/5/2023,NA,Cold Dormancy,Pre-Hibernation
10.2,GT2023_N10,839,261,GWA,8/14/2023,Top,43.35,45,Hatched,GT2023_N10.02,9/7/2023,9/9/2023,9/11/2023,29,9/11/2023,32.99,48,49,360,11,,NA,,NA,9/14/2023,32.96,9/21/2023,33.77,9/28/2023,34.79,10/13/2023,40.05,10/27/2023,42.07,11/10/2023,45.45,11/24/2023,49.81,420.7,12/10/2023,55.48,58.2,55.5,12/21/2023,56.3,61.2,58.1,1/7/2024,57.5,1/20/2024,54.6,61.4,58.3,2/27/2024,53.2,60.4,58,3/17/2024,60,63.4,60.2,4/14/2024,79.1,68.6,65.8,5/16/2024,90,74.7,71,6/16/2024,106.7,77,74.3,103,74,16.82,0.227297297,147,118,24.51,0.207711864,4,11,2:56,35,2/27/2024,NA,Cold Dormancy,Dormancy
10.2,GT2023_N10,839,261,GWA,8/14/2023,Top,43.35,45,Hatched,GT2023_N10.02,9/7/2023,9/9/2023,9/11/2023,29,9/11/2023,32.99,48,49,360,11,,NA,,NA,9/14/2023,32.96,9/21/2023,33.77,9/28/2023,34.79,10/13/2023,40.05,10/27/2023,42.07,11/10/2023,45.45,11/24/2023,49.81,420.7,12/10/2023,55.48,58.2,55.5,12/21/2023,56.3,61.2,58.1,1/7/2024,57.5,1/20/2024,54.6,61.4,58.3,2/27/2024,53.2,60.4,58,3/17/2024,60,63.4,60.2,4/14/2024,79.1,68.6,65.8,5/16/2024,90,74.7,71,6/16/2024,106.7,77,74.3,103,74,16.82,0.227297297,147,118,24.51,0.207711864,4,11,2:45,102,3/19/2024,60,Cold Dormancy,3 weeks-Post
10.2,GT2023_N10,839,261,GWA,8/14/2023,Top,43.35,45,Hatched,GT2023_N10.02,9/7/2023,9/9/2023,9/11/2023,29,9/11/2023,32.99,48,49,360,11,,NA,,NA,9/14/2023,32.96,9/21/2023,33.77,9/28/2023,34.79,10/13/2023,40.05,10/27/2023,42.07,11/10/2023,45.45,11/24/2023,49.81,420.7,12/10/2023,55.48,58.2,55.5,12/21/2023,56.3,61.2,58.1,1/7/2024,57.5,1/20/2024,54.6,61.4,58.3,2/27/2024,53.2,60.4,58,3/17/2024,60,63.4,60.2,4/14/2024,79.1,68.6,65.8,5/16/2024,90,74.7,71,6/16/2024,106.7,77,74.3,103,74,16.82,0.227297297,147,118,24.51,0.207711864,4,11,2,113,6/10/2024,90,Cold Dormancy,3 months-Post
10.3,GT2023_N10,839,261,GWA,8/14/2023,Top,45,41.6,Hatched,GT2023_N10.03,9/4/2023,9/6/2023,9/7/2023,25,9/7/2023,32.52,49.8,49.2,356,12,,NA,9/7/2023,32.47,9/14/2023,33.98,9/21/2023,36.49,9/28/2023,39.27,10/13/2023,44,10/27/2023,46.25,11/10/2023,49.03,11/24/2023,50.35,462.5,12/10/2023,55.45,59.5,56.5,12/21/2023,61.1,64.3,60,1/7/2024,70,1/20/2024,75.2,70.8,65,2/17/2024,87.6,75.9,69.5,3/17/2024,112,78.7,73.7,4/14/2024,119,79,74.6,5/16/2024,120.7,81,76.6,6/16/2024,121.5,83,81.2,103,78,17.83,0.228589744,147,122,37.48,0.307213115,4,12,7:37,109,11/5/2023,NA,Constant Growth,Pre-Hibernation
10.3,GT2023_N10,839,261,GWA,8/14/2023,Top,45,41.6,Hatched,GT2023_N10.03,9/4/2023,9/6/2023,9/7/2023,25,9/7/2023,32.52,49.8,49.2,356,12,,NA,9/7/2023,32.47,9/14/2023,33.98,9/21/2023,36.49,9/28/2023,39.27,10/13/2023,44,10/27/2023,46.25,11/10/2023,49.03,11/24/2023,50.35,462.5,12/10/2023,55.45,59.5,56.5,12/21/2023,61.1,64.3,60,1/7/2024,70,1/20/2024,75.2,70.8,65,2/17/2024,87.6,75.9,69.5,3/17/2024,112,78.7,73.7,4/14/2024,119,79,74.6,5/16/2024,120.7,81,76.6,6/16/2024,121.5,83,81.2,103,78,17.83,0.228589744,147,122,37.48,0.307213115,2,12,2:30,109,2/28/2024,NA,Constant Growth,Dormancy
10.3,GT2023_N10,839,261,GWA,8/14/2023,Top,45,41.6,Hatched,GT2023_N10.03,9/4/2023,9/6/2023,9/7/2023,25,9/7/2023,32.52,49.8,49.2,356,12,,NA,9/7/2023,32.47,9/14/2023,33.98,9/21/2023,36.49,9/28/2023,39.27,10/13/2023,44,10/27/2023,46.25,11/10/2023,49.03,11/24/2023,50.35,462.5,12/10/2023,55.45,59.5,56.5,12/21/2023,61.1,64.3,60,1/7/2024,70,1/20/2024,75.2,70.8,65,2/17/2024,87.6,75.9,69.5,3/17/2024,112,78.7,73.7,4/14/2024,119,79,74.6,5/16/2024,120.7,81,76.6,6/16/2024,121.5,83,81.2,103,78,17.83,0.228589744,147,122,37.48,0.307213115,2,12,2:49,90,3/19/2024,112,Constant Growth,3 weeks-Post
10.3,GT2023_N10,839,261,GWA,8/14/2023,Top,45,41.6,Hatched,GT2023_N10.03,9/4/2023,9/6/2023,9/7/2023,25,9/7/2023,32.52,49.8,49.2,356,12,,NA,9/7/2023,32.47,9/14/2023,33.98,9/21/2023,36.49,9/28/2023,39.27,10/13/2023,44,10/27/2023,46.25,11/10/2023,49.03,11/24/2023,50.35,462.5,12/10/2023,55.45,59.5,56.5,12/21/2023,61.1,64.3,60,1/7/2024,70,1/20/2024,75.2,70.8,65,2/17/2024,87.6,75.9,69.5,3/17/2024,112,78.7,73.7,4/14/2024,119,79,74.6,5/16/2024,120.7,81,76.6,6/16/2024,121.5,83,81.2,103,78,17.83,0.228589744,147,122,37.48,0.307213115,2,12,4,78,6/10/2024,120.7,Constant Growth,3 months-Post
10.4,GT2023_N10,839,261,GWA,8/14/2023,Middle,44.79,44.1,Hatched,GT2023_N10.04,9/4/2023,9/5/2023,9/6/2023,24,9/6/2023,34.37,50.7,49.2,355,1,,NA,,NA,9/11/2023,33.2,9/18/2023,40.12,9/25/2023,42.91,10/13/2023,46.31,10/27/2023,50.29,11/10/2023,52.99,11/24/2023,58.4,502.9,12/10/2023,62.81,62.8,58.5,12/21/2023,66.6,66.4,60.6,1/7/2024,65.2,1/20/2024,64.8,66.3,61,2/27/2024,61.6,65.6,61.1,3/17/2024,72.2,68.6,61.9,4/14/2024,89.6,73,67,5/16/2024,106.1,75,69.7,6/16/2024,135.2,83.6,78.2,103,79,24.03,0.304177215,147,123,30.83,0.250650407,1,1,3:40,46,2/27/2024,NA,Cold Dormancy,Dormancy
10.4,GT2023_N10,839,261,GWA,8/14/2023,Middle,44.79,44.1,Hatched,GT2023_N10.04,9/4/2023,9/5/2023,9/6/2023,24,9/6/2023,34.37,50.7,49.2,355,1,,NA,,NA,9/11/2023,33.2,9/18/2023,40.12,9/25/2023,42.91,10/13/2023,46.31,10/27/2023,50.29,11/10/2023,52.99,11/24/2023,58.4,502.9,12/10/2023,62.81,62.8,58.5,12/21/2023,66.6,66.4,60.6,1/7/2024,65.2,1/20/2024,64.8,66.3,61,2/27/2024,61.6,65.6,61.1,3/17/2024,72.2,68.6,61.9,4/14/2024,89.6,73,67,5/16/2024,106.1,75,69.7,6/16/2024,135.2,83.6,78.2,103,79,24.03,0.304177215,147,123,30.83,0.250650407,1,1,9:21,147,3/19/2024,72.2,Cold Dormancy,3 weeks-Post
